mmp_ID	DB	assembly_accession	bioproject_accession	biosample_accession	genbank_accession	NCBI_refseq_accession	analysis_project_type	sequencing_depth	publication_pmid	ref_biomaterial	tRNAs	rRNA5S	rRNA16S	rRNA23S	GC	contigs	Assembly_length	N50	genomes	markers	marker_sets	zero	one	two	three	four	fivepluss	Completeness	Contamination	Strain_heterogeneity
MMP02202183	MarRef	GCA_000737535.1	PRJNA207982	SAMN02202183	CP006269.1	NZ_CP006269.1	Whole genome sequencing (WGS)	34	missing	missing	45	2	2	2	61.36777872	1	2585814	2585814	129	472	368	2	470	0	0	0	0	99.46	0	0
MMP02202184	MarRef	GCA_000737575.1	PRJNA207983	SAMN02202184	CP006270.1	NZ_CP006270.1	Whole genome sequencing (WGS)	32	missing	missing	48	0	3	3	59.08527337	1	2572070	2572070	129	472	368	3	469	0	0	0	0	99.37	0	0
MMP02202185	MarRef	GCA_000737595.1	PRJNA207984	SAMN02202185	CP006271.1	NZ_CP006271.1	Whole genome sequencing (WGS)	41	missing	missing	43	0	1	1	57.49809968	1	2789001	2789001	129	472	368	0	472	0	0	0	0	100	0	0
MMP02208949	MarRef	GCA_000468615.2	PRJNA209292	SAMN02208949	CP009976.1	NZ_CP009976.1	Whole genome sequencing (WGS)	96	24428166	missing	43	0	4	4	34.68100507	1	4635106	4635106	47	571	303	1	567	3	0	0	0	99.67	0.71	0
MMP02208950	MarRef	GCA_000477035.2	PRJNA209293	SAMN02208950	CP009887.1	NZ_CP009887.1	Whole genome sequencing (WGS)	100	24428166	missing	44	0	4	4	34.66971017	1	4560541	4560541	47	571	303	1	568	2	0	0	0	99.67	0.38	0
MMP02232009	MarRef	GCA_000265405.1	PRJNA50619	SAMN02232009	CP003281.1	NC_018010.1	Whole genome sequencing (WGS)	30	missing	14742460	40	4	4	4	36.81313065	1	4196596	4196596	28	439	266	0	439	0	0	0	0	100	0	0
MMP02232015	MarRef	GCA_000189295.2	PRJNA37769	SAMN02232015	CP003220.1	NC_016803.1	Whole genome sequencing (WGS)	40	21357488	missing	58	2	2	2	65.20937754	1	3858581	3858581	61	284	169	0	283	1	0	0	0	100	0.59	0
MMP02232018	MarRef	GCA_000325705.1	PRJNA65035	SAMN02232018	CP003346.1	NC_019904.1	Whole genome sequencing (WGS)	30	missing	17392202	49	4	4	4	44.75369291	1	5608041	5608041	47	454	336	0	454	0	0	0	0	100	0	0
MMP02232022	MarRef	GCA_000218625.1	PRJNA45817	SAMN02232022	CP002858	NC_015672.1	Whole genome sequencing (WGS)	missing	22180813	10.1007/BF00423320	45	2	2	2	38.29426223	1	2526591	2526591	2258	186	116	1	184	1	0	0	0	99.14	0.86	0
MMP02232041	MarRef	GCA_000224085.1	PRJNA52467	SAMN02232041	CP002999	NC_015945.1	Whole genome sequencing (WGS)	missing	22768362	11760940	38	2	2	2	41.35797682	1	3842423	3842423	47	571	303	2	566	3	0	0	0	99.34	0.83	33.33
MMP02232047	MarRef	GCA_000223395.1	PRJNA48579	SAMN02232047	CP002838.1	NC_015931.1	Whole genome sequencing (WGS)	30	21886865	9680332	50	0	1	1	54.90414574	1	1843268	1843268	41	245	158	2	241	2	0	0	0	99.05	0.79	0
MMP02232049	MarRef	GCA_000316665.1	PRJNA63147	SAMN02232049	CP003549.1|CP003550.1|CP003551.1	NC_019678.1|NC_019679.1|NC_019686.1	Whole genome sequencing (WGS)	30	missing	missing	57	3	3	3	37.531621	3	8728774	8698463	82	579	450	1	572	4	2	0	0	99.78	1.22	0
MMP02232057	MarRef	GCA_000217795.1	PRJNA40057	SAMN02232057	CP002683	NC_015681.1	Whole genome sequencing (WGS)	30	22768359	14742485	51	2	2	2	42.42545077	1	2322225	2322225	138	335	243	3	332	0	0	0	0	99.04	0	0
MMP02232060	MarRef	GCA_000233775.1	PRJNA33163	SAMN02232060	CP003096|CP003097	NC_016148.1|NC_016149.1	Whole genome sequencing (WGS)	30	22768366	16825627	49	3	3	3	47.06127985	2	1999647	1967774	5443	105	59	0	105	0	0	0	0	100	0	0
MMP02232062	MarRef	GCA_000227745.3	PRJNA60641	SAMN02232062	CP003154.1	NC_018012.1	Whole genome sequencing (WGS)	missing	missing	missing	53	0	3	3	62.60696729	1	5017072	5017072	112	580	290	2	576	2	0	0	0	99.83	0.36	0
MMP02232063	MarRef	GCA_000327045.1	PRJNA60883	SAMN02232063	CP003051.1|CP003052.1	NC_019940.1|NC_019941.1	Whole genome sequencing (WGS)	30	missing	11211246	48	2	2	2	65.5884526	2	4137522	4048921	112	581	290	6	574	1	0	0	0	98.67	0.02	0
MMP02261085	MarRef	GCA_000236645.1	PRJNA73563	SAMN02261085	CP003148|CP003147	NC_016642.1|NC_016646.1	Whole genome sequencing (WGS)	29	missing	23601235|https://www.deutsche-digitale-bibliothek.de/binary/L3KDRSJJF4CMKIYWDCSM52E44HNWD4BJ/full/1.pdf	70	6	6	6	52.390252	2	5916783	5475670	107	483	315	0	482	1	0	0	0	100	0.11	0
MMP02261336	MarRef	GCA_000317065.1	PRJNA158713	SAMN02261336	CP003592.1|CP003593.1	NC_019701.1| NC_019690.1	Whole genome sequencing (WGS)	30	missing	missing	47	0	2	2	46.22392379	2	4885681	4557046	89	544	424	8	533	3	0	0	0	98.23	0.59	0
MMP02261369	MarRef	GCA_000222485.1	PRJNA51773	SAMN02261369	CP002955	NC_015914.1	Whole genome sequencing (WGS)	30	missing	missing	46	2	3	3	38.14606753	1	6221274	6221274	47	454	336	0	451	3	0	0	0	100	0.69	0
MMP02261370	MarRef	GCA_000265505.1	PRJNA51775	SAMN02261370	CP003345.1	NC_018018.1	Whole genome sequencing (WGS)	30	missing	5360473	50	0	3	3	30.67177549	1	4919338	4919338	433	274	183	0	273	1	0	0	0	100	0.55	0
MMP02261374	MarRef	GCA_000266905.1	PRJNA53215	SAMN02261374	CP003053.1|CP003055.1|CP003054.1	NC_018027.1|NC_018023.1|NC_018022.1	Whole genome sequencing (WGS)	30	missing	missing	46	2	2	2	68.28553923	3	6342625	5583723	120	574	266	2	571	1	0	0	0	99.56	0.05	0
MMP02261379	MarRef	GCA_000224745.1	PRJNA56095	SAMN02261379	CP003029.1|CP003030.1|CP003031.1	NC_015966.1|NC_015970.1| NC_015967.1	Whole genome sequencing (WGS)	30	missing	missing	47	1	1	1	64.2666945	3	3334123	3225536	433	265	177	0	265	0	0	0	0	100	0	0
MMP02261383	MarRef	GCA_000230895.3	PRJNA60027	SAMN02261383	CP003169	NC_016604.1	Whole genome sequencing (WGS)	30	missing	missing	48	2	2	2	65.4905226	1	6415740	6415740	268	396	220	2	392	2	0	0	0	99.09	0.38	0
MMP02261406	MarRef	GCA_000230655.2	PRJNA63051	SAMN02261406	CP007013.1	NC_023151.1| NZ_CP011107.1|NC_000853.1|NC_021214.1	Whole genome sequencing (WGS)	30	10360571	10360571	47	1	1	1	46.24896504	1	1869645	1869645	5443	101	56	0	100	1	0	0	0	100	1.79	100
MMP02261417	MarRef	GCA_000236705.1	PRJNA65297	SAMN02261417	CP003156	NC_016599.1	Whole genome sequencing (WGS)	missing	23450211	15879232	38	2	2	2	40.23350167	1	4000058	4000058	434	278	186	0	278	0	0	0	0	100	0	0
MMP02261422	MarRef	GCA_000255135.1	PRJNA66025	SAMN02261422	CP003257|CP003258	NC_016748|NC_016751	Whole genome sequencing (WGS)	30	23045491	12148648	53	0	3	3	29.17677686	1	2290182	2290182	5443	103	58	1	101	1	0	0	0	98.28	1.72	0
MMP02261429	MarRef	GCA_000327505.1	PRJNA73039	SAMN02261429	CP003168.1	NC_019942.1	Whole genome sequencing (WGS)	30	missing	missing	46	1	1	1	44.12945605	1	1437091	1437091	148	187	124	0	187	0	0	0	0	100	0	0
MMP02367297	MarRef	GCA_000632985.1	PRJNA187358	SAMN02367297	CP007481.1	NZ_CP007481.1	Whole genome sequencing (WGS)	24.81	missing	missing	33	0	1	1	41.69313031	1	884233	884233	83	324	211	7	316	1	0	0	0	97.47	0.47	100
MMP02371861	MarRef	GCA_000590815.1	PRJNA227567	SAMN02371861	CP006899.1|CP006898.1	NC_022908.1|NC_022907.1	Whole genome sequencing (WGS)	20	missing	missing	14	3	3	3	57.21779564	2	3277546	2117507	87	1399	225	51	1338	9	0	1	0	95.18	1.68	0
MMP02401946	MarRef	GCA_000830985.1	PRJNA227392	SAMN02401946	CP007151.1	NZ_CP007151.1	Whole genome sequencing (WGS)	32	24855296	missing	48	1	1	1	57.60145638	1	3975897	3975897	263	506	232	19	487	0	0	0	0	94.58	0	0
MMP02401947	MarRef	GCA_000831005.1	PRJNA227392	SAMN02401947	CP007152.1	NZ_CP007152.1	Whole genome sequencing (WGS)	27	24855296	25198502	44	1	1	1	57.07940506	1	4616533	4616533	263	506	232	21	484	1	0	0	0	95.48	0.07	0
MMP02402452	MarRef	GCA_000590795.1	PRJNA227977	SAMN02402452	CP006897.1|CP006896.1	NC_022906.1|NC_022905.1	Whole genome sequencing (WGS)	20	24604638	24324028	14	3	3	3	57.2278689	2	3278035	2117718	87	1399	225	10	1385	4	0	0	0	99.4	0.63	0
MMP02436136	MarRef	GCA_000152925.3	PRJNA13544	SAMN02436136	CP009301.1	NZ_CP009301.1	Whole genome sequencing (WGS)	9	17215843|22003006|25136122	17215843	42	3	3	3	38.16062628	1	3302549	3302549	33	496	263	1	495	0	0	0	0	99.62	0	0
MMP02436260	MarRef	GCA_000161795.2	PRJNA37911	SAMN02436260	CP006882.1	NZ_CP006882.1	Whole genome sequencing (WGS)	9.5	missing	missing	44	0	2	2	60.08609932	1	2111516	2111516	129	472	368	2	470	0	0	0	0	99.46	0	0
MMP02444753	MarRef	GCA_001682135.1	PRJNA231770	SAMN02444753	CP007121	NZ_CP007121.1	Whole genome sequencing (WGS)	37.3541	Http://dx.doi.org/10.1101/106989	missing	49	4	4	4	31.53827116	1	1781851	1781851	5443	104	58	1	103	0	0	0	0	99.84	0	0
MMP02469388	MarRef	GCA_000495635.1	PRJNA171847	SAMN02469388	ASHF01000000	NZ_CM002271.1|NZ_CM002272.1	Whole genome sequencing (WGS)	134	24819608	24819608	74	7	7	7	72.96377938	2	7224476	7026038	60	460	233	1	458	1	0	0	0	99.89	0.14	0
MMP02469391	MarRef	GCA_000495755.1	PRJNA171846	SAMN02469391	ASHE01000000	NZ_CM002273.1|NZ_CM002274.1|NZ_CM002275.1	Whole genome sequencing (WGS)	158.81	24819608	24819608	73	7	7	7	73.04997404	3	7106150	7007517	60	460	233	1	458	1	0	0	0	99.89	0.14	0
MMP02469761	MarRef	GCA_000264765.2	PRJNA39899	SAMN02469761	CP006664.1	NZ_CP006664.1|NZ_CP006665.1|NZ_CP006666.1	Whole genome sequencing (WGS)	35.6	22590641	21974718	99	8	7	7	58.38282153	3	4329653	4200387	223	860	300	1	853	6	0	0	0	99.83	0.89	0
MMP02469890	MarRef	GCA_000355805.1	PRJNA176625	SAMN02469890	ANPJ01000000	NZ_CM001837.1	Whole genome sequencing (WGS)	500	23526944	20305030	36	0	1	0	37.38202277	1	3305194	3305194	33	496	263	3	491	2	0	0	0	98.86	0.29	0
MMP02471010	MarRef	GCA_000204585.1	PRJNA52465	SAMN02471010	AEGP01000000	CM001158.1	Metagenome assembled genome (MAG)	50	21364937	21364937	48	1	1	1	31.92171569	1	1772719	1772719	207	145	103	3	142	0	0	0	0	98.06	0	0
MMP02471159	MarRef	GCA_000299335.2	PRJNA88101	SAMN02471159	CP004387.1	NZ_CP004387.1	Whole genome sequencing (WGS)	69|23|00	23209202	20584816	48	2	2	2	62.59848139	1	4168428	4168428	356	451	270	2	447	2	0	0	0	99.26	0.56	0
MMP02471758	MarRef	GCA_000308235.1	PRJNA168177	SAMN02471758	ALIG01000000	NZ_CM001772.1|NC_010309.1|NC_010310.1|NZ_ALIG01000010.1	Whole genome sequencing (WGS)	100	23528645	missing	78	6	7	7	39.12884383	2	3544509	3358062	86	689	365	30	659	0	0	0	0	94.98	0	0
MMP02596969	MarRef	GCA_000269925.1	PRJDA18705	SAMD00060911	AP009332.1	NC_015930.1	Whole genome sequencing (WGS)	9.6	21829716	1883715	63	6	5	5	38.76700388	1	1963965	1963965	294	469	262	0	469	0	0	0	0	100	0	0
MMP02598271	MarRef	GCA_000016085.1	PRJNA12607	SAMN02598271	CP000607	NC_009337.1	Whole genome sequencing (WGS)	missing	missing	12892110	46	0	1	1	52.99172589	1	1966859	1966859	433	273	183	3	267	3	0	0	0	98.36	1.09	0
MMP02598272	MarRef	GCA_000020545.1	PRJNA12608	SAMN02598272	CP001101	NC_010831.1	Whole genome sequencing (WGS)	missing	missing	Http://genome.jgi.doe.gov/chlpb/chlpb.home.html	48	0	2	2	48.9270769	1	2736404	2736404	433	272	182	1	271	0	0	0	0	99.45	0	0
MMP02598275	MarRef	GCA_000055785.1	PRJNA12636	SAMN02598275	CP000285	NC_007963.1	Whole genome sequencing (WGS)	missing	22675587	22675587	70	5	5	5	63.91185639	1	3696650	3696650	263	507	232	3	503	1	0	0	0	99.14	0.43	0
MMP02598279	MarRef	GCA_000013565.1	PRJNA12733	SAMN02598279	CP000264|CP000265	NC_007802.1|NC_007801.1	Whole genome sequencing (WGS)	missing	17526795	missing	43	1	1	1	62.24388057	2	4404050	4317977	67	617	330	2	613	2	0	0	0	99.39	0.45	0
MMP02598288	MarRef	GCA_000012605.1	PRJNA13018	SAMN02598288	CP000109	NC_007520.2	Whole genome sequencing (WGS)	13	17105352	missing	45	3	3	3	43.12997223	1	2427735	2427735	1495	260	164	1	259	0	0	0	0	99.39	0	0
MMP02598289	MarRef	GCA_000012965.1	PRJNA13019	SAMN02598289	CP000153	NC_007575.1	Whole genome sequencing (WGS)	missing	18065616	16901999	46	0	4	4	34.46195677	1	2201562	2201562	138	337	245	1	333	2	1	0	0	99.59	1.22	0
MMP02598292	MarRef	GCA_000014065.1	PRJNA13040	SAMN02598292	CP000377|CP000376|CP000375	NC_008044.1|NC_008043.1|NC_008042.1	Whole genome sequencing (WGS)	missing	17526795	missing	4	5	5	5	60.05637385	3	4153700	3200938	32	625	283	1	624	0	0	0	0	99.82	0	0
MMP02598294	MarRef	GCA_000015365.1	PRJNA13239	SAMN02598294	CP000514|CP000516|CP000515	NC_008740.1|NC_008739.1|NC_008738.1	Whole genome sequencing (WGS)	missing	21335390	10319457	52	3	3	3	57.42525342	1	3989481	3989481	263	507	232	0	505	2	0	0	0	100	0.5	0
MMP02598295	MarRef	GCA_000012885.1	PRJNA13337	SAMN02598295	CP000142	NC_007498.2	Whole genome sequencing (WGS)	missing	23227809	10.1007/BF00425804	56	2	2	2	55.11374718	1	3665894	3665894	83	247	155	1	245	1	0	0	0	99.35	0.65	0
MMP02598298	MarRef	GCA_000015245.1	PRJNA13385	SAMN02598298	CP000507	NC_008700.1	Whole genome sequencing (WGS)	missing	missing	9734053	102	9	8	8	53.58638893	1	4306143	4306143	899	312	185	0	311	1	0	0	0	100	0.54	0
MMP02598299	MarRef	GCA_000015845.1	PRJNA13386	SAMN02598299	CP000563|CP000565|CP000566|CP000567|CP000564	NC_009052|NC_009036|NC_009037|NC_009038|NC_009035	Whole genome sequencing (WGS)	missing	missing	12024255	10	11	10	10	46.2289178	5	5342897	5127376	26	989	339	2	987	0	0	0	0	99.84	0	0
MMP02598300	MarRef	GCA_000013765.1	PRJNA13390	SAMN02598300	CP000302	NC_007954.1	Whole genome sequencing (WGS)	missing	missing	missing	97	9	8	8	45.14917378	1	4545907	4545907	30	868	324	21	837	10	0	0	0	96.01	1.17	0
MMP02598301	MarRef	GCA_000014705.1	PRJNA13391	SAMN02598301	CP000447	NC_008345.1	Whole genome sequencing (WGS)	missing	missing	Http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.318.280&rep=rep1&type=pdf	99	10	9	9	41.58406871	1	4845258	4845258	30	868	324	2	864	2	0	0	0	99.84	0.37	0
MMP02598304	MarRef	GCA_000016165.1	PRJNA13424	SAMN02598304	CP000612	NC_009253.1	Whole genome sequencing (WGS)	missing	20482743	10.1016/S0378-1097(98)00122-0	74	8	8	8	42.27525038	1	3608105	3608105	100	295	158	0	293	2	0	0	0	100	1.27	0
MMP02598305	MarRef	GCA_000014225.1	PRJNA13454	SAMN02598305	CP000388	NC_008228.1	Whole genome sequencing (WGS)	missing	missing	missing	63	5	5	5	44.61609349	1	5187006	5187006	52	693	297	0	690	3	0	0	0	100	0.51	0
MMP02598311	MarRef	GCA_000012625.1	PRJNA13643	SAMN02598311	CP000110.1	NC_007516.1	Whole genome sequencing (WGS)	missing	18507822	missing	52	0	2	2	59.21763967	1	2510660	2510660	129	472	368	1	471	0	0	0	0	99.73	0	0
MMP02598312	MarRef	GCA_000012505.1	PRJNA13655	SAMN02598312	CP000097	NC_007513.1	Whole genome sequencing (WGS)	missing	missing	missing	45	0	2	2	54.16448156	1	2234829	2234829	129	472	368	2	470	0	0	0	0	99.46	0	0
MMP02598315	MarRef	GCA_000015185.1	PRJNA13902	SAMN02598315	CP000503	NC_008750.1	Whole genome sequencing (WGS)	missing	23811511	10.3354/ame038081	101	9	8	8	44.63327089	1	4708381	4708381	26	989	339	1	988	0	0	0	0	99.94	0	0
MMP02598316	MarRef	GCA_000014665.1	PRJNA13903	SAMN02598316	CP000444|CP000445	NC_008322.1|NC_008320.1	Whole genome sequencing (WGS)	missing	missing	missing	107	10	9	9	47.85930055	2	4799110	4792610	26	989	339	2	987	0	0	0	0	99.84	0	0
MMP02598317	MarRef	GCA_000014685.1	PRJNA13904	SAMN02598317	CP000446	NC_008321	Whole genome sequencing (WGS)	missing	missing	missing	105	10	9	9	47.89446542	1	4706288	4706288	26	989	339	2	987	0	0	0	0	99.84	0	0
MMP02598318	MarRef	GCA_000203935.1	PRJNA13905	SAMN02598318	CP000469|CP000470	NC_008573.1|NC_008577.1	Whole genome sequencing (WGS)	missing	missing	missing	108	10	9	9	47.92824271	2	5251147	4972204	26	989	339	2	986	1	0	0	0	99.84	0.04	0
MMP02598319	MarRef	GCA_000013985.1	PRJNA13907	SAMN02598319	CP000356|CP000357	NC_008048.1|NC_008036.1	Whole genome sequencing (WGS)	missing	19805210	16348992	47	1	1	1	65.45811692	2	3373714	3345170	26	569	293	1	568	0	0	0	0	99.98	0	0
MMP02598320	MarRef	GCA_000013605.1	PRJNA13908	SAMN02598320	CP000267|CP000268	NC_007908.1|NC_007901.1	Whole genome sequencing (WGS)	missing	missing	12807184	1	0	2	2	59.59603073	2	4969785	4712337	193	427	214	3	416	8	0	0	0	99.8	1.88	12.5
MMP02598321	MarRef	GCA_000012645.1	PRJNA13910	SAMN02598321	CP000111	NC_007577.1	Whole genome sequencing (WGS)	missing	missing	missing	45	0	1	1	31.21049331	1	1709205	1709205	129	472	368	1	471	0	0	0	0	99.73	0	0
MMP02598324	MarRef	GCA_000017945.1	PRJNA13914	SAMN02598324	CP000816.1	NC_009776.1	Whole genome sequencing (WGS)	missing	19000309	17392210	47	0	1	1	56.52034854	1	1297539	1297539	41	245	158	1	242	2	0	0	0	99.37	0.84	0
MMP02598329	MarRef	GCA_000012805.1	PRJNA13993	SAMN02598329	CP000127|CP000126	NC_007484.1|NC_007483.1	Whole genome sequencing (WGS)	9.3	16957257	10.1128/AEM.68.8.4153-4157.2002	48	2	2	2	50.34191143	2	3522112	3481691	119	540	283	12	528	0	0	0	0	97.35	0	0
MMP02598345	MarRef	GCA_000016885.1	PRJNA15759	SAMN02598345	CP000713.1|CP000715.1|CP000714.1	NC_009524.1|NC_009516.1|NC_009517.1	Whole genome sequencing (WGS)	missing	missing	missing	61	5	5	5	44.84103599	3	2995050	2978976	87	673	364	1	672	0	0	0	0	99.93	0	0
MMP02598361	MarRef	GCA_000015285.1	PRJNA16187	SAMN02598361	CP000510	NC_008709.1	Whole genome sequencing (WGS)	missing	18460197	16627645	86	11	10	10	40.08627515	1	4559599	4559599	899	312	185	0	307	5	0	0	0	100	0.15	60
MMP02598365	MarRef	GCA_000015825.1	PRJNA16330	SAMN02598365	CP000562.1	NC_009051.1	Whole genome sequencing (WGS)	missing	21304656	10.1007/BF00689979	48	1	1	1	62.06288606	1	2478102	2478102	90	234	153	1	219	14	0	0	0	99.35	1.31	92.86
MMP02598367	MarRef	GCA_000016425.1	PRJNA16342	SAMN02598367	CP000667	NC_009380.1	Whole genome sequencing (WGS)	missing	17563368	12324350|2059035	55	3	3	3	69.46100876	1	5183332	5183332	45	1031	284	8	1018	5	0	0	0	99.49	0.77	0
MMP02598375	MarRef	GCA_000015105.1	PRJNA16841	SAMN02598375	CP000488	NC_008610.1	Whole genome sequencing (WGS)	missing	17303757	missing	37	1	1	1	34.03343608	1	1160783	1160783	1495	245	154	10	235	0	0	0	0	94.16	0	0
MMP02598378	MarRef	GCA_000018265.1	PRJNA17109	SAMN02598378	CP000850	NC_009953.1	Whole genome sequencing (WGS)	missing	missing	22655051	59	3	3	3	69.51852814	1	5786362	5786362	51	836	276	4	831	1	0	0	0	99.39	0.12	0
MMP02598382	MarRef	GCA_000014745.1	PRJNA17333	SAMN02598382	CP000449	NC_008347.1	Whole genome sequencing (WGS)	missing	missing	NA	84	0	6	6	35.99495086	1	5718991	5718991	26	529	308	2	527	0	0	0	0	99.51	0	0
MMP02598386	MarRef	GCA_000018285.1	PRJNA17415	SAMN02598386	CP000851	NC_009901.1	Whole genome sequencing (WGS)	missing	missing	10555311	149	12	11	11	44.66195427	1	5174582	5174582	30	868	324	3	864	1	0	0	0	99.68	0.04	0
MMP02598387	MarRef	GCA_000018145.1	PRJNA17417	SAMN02598387	CP000830|CP000832|CP000833|CP000834|CP000835|CP000831	NC_009952.1|NC_009956.1|NC_009957.1|NC_009958.1|NC_009959.1|NC_009955.1	Whole genome sequencing (WGS)	missing	19741735	12957886	47	2	2	2	65.52463768	6	4417869	3789584	67	617	330	3	611	3	0	0	0	99.09	0.56	0
MMP02598388	MarRef	GCA_000017285.1	PRJNA17445	SAMN02598388	CP000749	NC_009654.1	Whole genome sequencing (WGS)	missing	missing	missing	83	9	8	8	42.59406816	1	5100345	5100345	43	529	233	0	526	3	0	0	0	100	0.52	0
MMP02598390	MarRef	GCA_000015945.1	PRJNA17449	SAMN02598390	CP000575.1	NC_009033.1	Whole genome sequencing (WGS)	13.3	21304655	10.1016/S0723-2020(86)80157-6	46	0	1	1	35.72654307	1	1570486	1570486	41	245	158	2	243	0	0	0	0	98.73	0	0
MMP02598391	MarRef	GCA_000019525.1	PRJNA17455	SAMN02598391	CP000961	NC_010506.1	Whole genome sequencing (WGS)	missing	missing	9336902	134	11	10	10	43.70099217	1	5935404	5935404	30	868	324	2	866	0	0	0	0	99.84	0	0
MMP02598398	MarRef	GCA_000017325.1	PRJNA17643	SAMN02598398	CP000753|CP000754	NC_009665.1|NC_009661.1	Whole genome sequencing (WGS)	missing	missing	missing	109	11	10	10	46.27211829	2	5312911	5229686	26	989	339	2	987	0	0	0	0	99.84	0	0
MMP02598403	MarRef	GCA_000017165.1	PRJNA17889	SAMN02598403	CP000742.1	NC_009634.1	Whole genome sequencing (WGS)	missing	missing	missing	38	1	4	4	31.32831177	1	1720049	1720049	32	308	210	2	306	0	0	0	0	99.5	0	0
MMP02598410	MarRef	GCA_000018065.1	PRJNA18633	SAMN02598410	CP000825	NC_009840.1	Whole genome sequencing (WGS)	missing	18159947	10.4319/lo.1999.44.3.0628	41	0	1	1	31.14504914	1	1738791	1738791	129	472	368	1	470	1	0	0	0	99.73	0.27	0
MMP02598412	MarRef	GCA_000018025.1	PRJNA18789	SAMN02598412	CP000821	NC_009831.1	Whole genome sequencing (WGS)	missing	missing	16014474	134	13	12	12	46.07787629	1	5517675	5517675	30	868	324	2	866	0	0	0	0	99.84	0	0
MMP02598423	MarRef	GCA_000018485.1	PRJNA19639	SAMN02598423	CP000867.1	NC_009975.1	Whole genome sequencing (WGS)	missing	missing	missing	38	0	3	3	33.42319342	1	1744194	1744194	32	308	210	1	307	0	0	0	0	99.98	0	0
MMP02598431	MarRef	GCA_000019185.1	PRJNA20241	SAMN02598431	CP000931	NC_010334.1	Whole genome sequencing (WGS)	missing	missing	missing	128	11	10	10	44.59087451	1	5226918	5226918	30	868	324	2	866	0	0	0	0	99.84	0	0
MMP02598443	MarRef	GCA_000023925.1	PRJNA21067	SAMN02598443	CP001686	NC_013169.1	Whole genome sequencing (WGS)	17.3	21304632	missing	57	4	4	4	50.62316803	1	4378836	4378836	488	309	185	13	296	0	0	0	0	94.68	0	0
MMP02598452	MarRef	GCA_000014865.1	PRJNA262	SAMN02598452	CP000471	NC_008576.1	Whole genome sequencing (WGS)	missing	19465526|22581902	10.1098/rspb.1993.0034	48	0	2	2	59.43761305	2	4052371	4021307	2231	190	119	2	187	0	1	0	0	98.32	0.84	0
MMP02598461	MarRef	GCA_000020525.1	PRJNA29215	SAMN02598461	CP001100	NC_011026.1	Whole genome sequencing (WGS)	missing	missing	11536588	45	0	1	1	45.0389196	1	3293457	3293457	433	273	183	1	270	2	0	0	0	99.45	1.09	0
MMP02598464	MarRef	GCA_000025725.1	PRJNA29431	SAMN02598464	CP001968	NC_013943.1	Whole genome sequencing (WGS)	7.84|27.5	21304711	10939668	43	2	2	2	42.53663088	1	3222078	3222078	2258	186	116	3	182	1	0	0	0	98.22	0.86	0
MMP02598483	MarRef	GCA_000013665.1	PRJNA316	SAMN02598483	CP000282	NC_007912.1	Whole genome sequencing (WGS)	missing	18516288	16347602	41	2	2	2	45.826076	1	5057532	5057532	263	507	232	0	504	3	0	0	0	100	1.29	0
MMP02598485	MarRef	GCA_000014265.1	PRJNA318	SAMN02598485	CP000393	NC_008312.1	Whole genome sequencing (WGS)	missing	missing	16348931	38	0	2	2	34.14335645	1	7750109	7750109	79	584	458	2	580	2	0	0	0	99.71	0.44	0
MMP02598490	MarRef	GCA_000023985.1	PRJNA32615	SAMN02598490	CP001696.1|CP001697.1	NC_013156.1|NC_013157.1	Whole genome sequencing (WGS)	missing	missing	10.1007/BF00425159	38	2	2	2	32.21838964	2	1507252	1485061	32	308	210	1	307	0	0	0	0	99.52	0	0
MMP02598493	MarRef	GCA_000024625.1	PRJNA33047	SAMN02598493	CP001787.1|CP001789.1|CP001788.1	NC_013407.1|NC_013409.1|NC_013408.1	Whole genome sequencing (WGS)	missing	missing	10319479	37	2	2	2	31.57576869	3	1761738	1746329	32	308	210	1	307	0	0	0	0	99.52	0	0
MMP02598497	MarRef	GCA_000023785.1	PRJNA33191	SAMN02598497	CP001678|CP001679	NC_012982.1|NC_012983.1	Whole genome sequencing (WGS)	missing	22675580	2275859	39	2	2	2	45.18978767	2	3540115	3455622	26	529	308	2	527	0	0	0	0	99.57	0	0
MMP02598501	MarRef	GCA_000025905.1	PRJNA33365	SAMN02598501	CP001998	NC_014008.1	Whole genome sequencing (WGS)	missing	21304713	missing	47	0	2	2	53.60177947	1	3750772	3750772	88	230	148	1	229	0	0	0	0	99.77	0	0
MMP02598503	MarRef	GCA_000025505.1	PRJNA33635	SAMN02598503	CP001899.1	NC_013849.1	Whole genome sequencing (WGS)	missing	22180810	8929276	50	1	1	1	44.13540983	1	2196267	2196267	95	228	153	0	228	0	0	0	0	100	0	0
MMP02598510	MarRef	GCA_000024725.1	PRJNA36589	SAMN02598510	CP001798|CP001799	NC_013958|NC_013960.1	Whole genome sequencing (WGS)	missing	missing	missing	48	2	2	2	51.60588238	2	4145261	4079427	119	540	283	2	531	7	0	0	0	99.47	1.18	0
MMP02598520	MarRef	GCA_000025525.1	PRJNA37943	SAMN02598520	CP001901.1|CP001902.1	NC_013887.1|NC_013888.1	Whole genome sequencing (WGS)	missing	missing	17170307	37	2	2	2	32.03911037	2	1773137	1760939	32	308	210	1	307	0	0	0	0	99.52	0	0
